"ensembl_gene_id","external_gene_name","baseMean","log2FoldChange_HAS2","lfcSE_HAS2","stat_HAS2","pvalue_HAS2","padj_HAS2","DEG_HAS2","log2FoldChange_HAS3","lfcSE_HAS3","stat_HAS3","pvalue_HAS3","padj_HAS3","DEG_HAS3"
"ENSG00000118655","DCLRE1B",985.892101049949,0.109863819675295,0.125670576147105,0.874220704985816,0.381998072469383,0.681668740604608,FALSE,0.117175071544942,0.125724376076743,0.931999626495796,0.351336718458035,0.591352243658728,FALSE
"ENSG00000118680","MYL12B",15212.7199524824,0.123476831258454,0.128785686995132,0.958777595084159,0.337670798465292,0.647597473625352,FALSE,-0.0766294122619879,0.12881423711175,-0.594883096621606,0.551921616970581,0.761110608397059,FALSE
"ENSG00000118689","FOXO3",3422.37977506276,-0.316959707913365,0.136353366206213,-2.3245462633758,0.0200962350432674,0.167465432441107,FALSE,-0.217797414596762,0.136319544259465,-1.59769764328302,0.110110283519326,0.284834016880609,FALSE
"ENSG00000118690","ARMC2",138.39615454604,-0.0144657425838553,0.169088192315447,-0.0855514651009357,0.931822982170499,0.974308945467014,FALSE,-0.104937406873903,0.170357083103002,-0.615984994357149,0.537904423525875,0.751914867987574,FALSE
"ENSG00000118705","RPN2",18277.1959376733,0.163803908425665,0.0965007547839716,1.69743655158304,0.0896141570689896,0.362843065782434,FALSE,-0.206051902832183,0.0965560628107004,-2.13401309906506,0.0328417085702211,0.121266321020228,FALSE
"ENSG00000118707","TGIF2",1145.91848570402,0.210935454712621,0.13979536467112,1.50888733119917,0.1313275778972,0.430284814995226,FALSE,0.3679011511776,0.139627832048267,2.63486975183016,0.00841695743451161,0.0444209583030671,FALSE
"ENSG00000118762","PKD2",3050.93320811677,-0.350157973964087,0.133491034396524,-2.6230823331848,0.0087138212142513,0.100160247395631,FALSE,-0.19083205646197,0.13341478555963,-1.43036662436996,0.152611822123342,0.354213288784486,FALSE
"ENSG00000118777","ABCG2",21.8461435859281,0.284423632671197,0.442270882742715,0.643098254416753,0.520160347105375,0.779193158122121,FALSE,-0.0988078879409112,0.452265903960811,-0.218472998020812,0.82706059464155,0.924955689993981,FALSE
"ENSG00000118804","STBD1",88.0288166551324,-0.204481669871401,0.21950092446923,-0.93157543808006,0.351555981557674,0.65843376595438,FALSE,-0.0198031001967639,0.217604686058292,-0.0910049344776472,0.927488670182935,0.971576303068774,FALSE
"ENSG00000118816","CCNI",15871.1533168946,0.0415734172912692,0.0962588674360338,0.43189181837087,0.665820041458378,0.859742248935819,FALSE,0.0374832521037913,0.0962651505573821,0.389375094587819,0.696998692872853,0.85642463339247,FALSE
"ENSG00000118849","RARRES1",11.2417881288181,-1.0643078955774,0.594104659234467,-1.79144849149781,0.0732213532882973,0.3317255557241,FALSE,-0.0298727674002579,0.548946277108368,-0.0544183805337306,0.956601835003934,0.983324676382954,FALSE
"ENSG00000118855","MFSD1",1863.92389627475,0.0405110342694723,0.134905385862082,0.300292193751909,0.763954287120063,0.908158446130902,FALSE,0.28325087058412,0.134717561581862,2.10255342553837,0.035504824841009,0.128664208438023,FALSE
"ENSG00000118873","RAB3GAP2",6522.49975755732,-0.164025750770904,0.115738555683056,-1.4172092420099,0.156421760498071,0.467533252388415,FALSE,0.137640180352971,0.115654821701703,1.190094613677,0.234009207085638,0.46200284373771,FALSE
"ENSG00000118894","EEF2KMT",290.495425949927,0.175260261637002,0.170629467131517,1.02713947703954,0.304354792091002,0.618848438538004,FALSE,-0.0601157222775113,0.171906572419783,-0.349699964529066,0.726563880297065,0.872367155501294,FALSE
"ENSG00000118898","PPL",4205.1583870395,-0.899164813143253,0.324884049838683,-2.76764837667384,0.00564623371430048,0.0758566638016155,FALSE,-1.63766937250887,0.325086793435987,-5.0376373497047,4.71313339679038e-07,1.03262020472433e-05,FALSE
"ENSG00000118900","UBN1",3446.08972481464,6.22654739842193e-05,0.106601925206025,0.000584093334748706,0.999533960972635,0.999975234711368,FALSE,0.239444065757299,0.106474327648288,2.24884318169394,0.0245224749657392,0.0981169427334529,FALSE
"ENSG00000118922","KLF12",1213.28407607683,-0.0415374530721616,0.179490595350607,-0.231418548648884,0.816989656487059,0.932704072375816,FALSE,0.285662663151969,0.179181369979094,1.59426542606131,0.110876597995574,0.286118401740783,FALSE
"ENSG00000118939","UCHL3",252.392203373879,0.411460518722154,0.182378628248485,2.25607859141012,0.0240657096267986,0.185260172863036,FALSE,0.0972784656868884,0.184083100940835,0.528448647321265,0.597187980466976,0.792044836254512,FALSE
"ENSG00000118960","HS1BP3",929.646060114317,0.565561305826504,0.123015368112019,4.59748496880079,4.27621467651675e-06,0.000248375618569908,FALSE,0.877896963720796,0.12251518936494,7.16561732689143,7.74368036675626e-13,4.53155179139759e-11,FALSE
"ENSG00000118961","LDAH",1174.75007663537,0.0978694118072232,0.0974938840766792,1.0038518080811,0.315450048250487,0.628921563868543,FALSE,-0.0707400276642678,0.0979146090406181,-0.722466528308585,0.470007697084345,0.700116717332087,FALSE
"ENSG00000118965","WDR35",1788.96859285436,-0.0316448536136741,0.122086817743565,-0.259199594178479,0.795481244205773,0.923882168415395,FALSE,0.13968745083679,0.121942283337753,1.14552103678334,0.251993386202296,0.484670485485141,FALSE
"ENSG00000118976","OTUD4P1",7.71149332033679,0.0657638343270372,0.683505342876429,0.096215538053119,0.92334939048659,0.971861362705885,FALSE,0.196889796105199,0.679303672946385,0.289840617600692,0.771938172599765,0.897505825253718,FALSE
"ENSG00000118985","ELL2",6831.176720857,-0.0294466916131647,0.0845923288373789,-0.348101205131417,0.727764179302303,0.891188705382234,FALSE,0.108212349827031,0.0845513050255378,1.27984245535118,0.20060054913901,0.419927828517284,FALSE
"ENSG00000118997","DNAH7",16.6933461170417,-0.385331649148024,0.467397377895073,-0.824419792176344,0.409701072717009,0.704014947884839,FALSE,-0.165817818425728,0.461370824737695,-0.359402479599791,0.719294020029114,0.868640182222617,FALSE
"ENSG00000119004","CYP20A1",413.463717522531,-0.0358947928126007,0.156012268870794,-0.230076730967409,0.818032145893738,0.93304364284101,FALSE,-0.103462758670268,0.156397040047975,-0.661539109937951,0.508266641877897,0.731144647554272,FALSE
