,ngram,False,True,n,False_q,True_q,fpr,fpr_sig
3939,IPR032284|IPR018982,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.29,False
3940,IPR032284|IPR018982|IPR002121,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.27,False
3941,IPR032296,0.9910167951623491,0.09158586461398503,4.0,1.0,0.2843895207094114,0.07,False
3942,IPR032319,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.21,False
3943,IPR032335,0.9984421752509672,0.010419710145874169,11.0,1.0,0.09718166484428127,0.02,True
3944,IPR032343,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.45,False
3945,IPR032343|IPR025884,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.44,False
3946,IPR032346,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.2,False
3947,IPR032346|IPR000679,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.07,False
3948,IPR032348,0.7468702812489645,1.0,2.0,1.0,1.0,0.85,False
3949,IPR032348|IPR000008,0.7468702812489645,1.0,2.0,1.0,1.0,0.82,False
3950,IPR032348|IPR000008|IPR001202,0.7468702812489645,1.0,2.0,1.0,1.0,0.77,False
3951,IPR032352,0.5577922071864692,1.0,4.0,1.0,1.0,0.76,False
3952,IPR032352|IPR022018,0.5577922071864692,1.0,4.0,1.0,1.0,0.68,False
3953,IPR032354,0.41656404920878987,1.0,6.0,1.0,1.0,0.88,False
3954,IPR032354|IPR001766,0.41656404920878987,1.0,6.0,1.0,1.0,0.81,False
3955,IPR032355,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.3,False
3956,IPR032355|IPR003350,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.14,False
3957,IPR032365,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
3958,IPR032367,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.15,False
3959,IPR032374,0.7468702812489645,1.0,2.0,1.0,1.0,0.8,False
3960,IPR032376,0.999922401180972,0.0006821181389018885,13.0,1.0,0.015323932276982859,0.0,True
3961,IPR032376|IPR027007,0.999922401180972,0.0006821181389018885,13.0,1.0,0.015323932276982859,0.0,True
3962,IPR032376|IPR027007|IPR056372,0.9636627765531273,0.19060504021099728,6.0,1.0,0.46495601023341643,0.13,False
3963,IPR032377,0.908414135386015,0.4422077928135309,4.0,1.0,0.6539460977296835,0.2,False
3964,IPR032377|IPR004087,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.07,False
3965,IPR032387,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.56,False
3966,IPR032392,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.28,False
3967,IPR032392|IPR032355,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.27,False
3968,IPR032392|IPR032355|IPR003350,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.08,False
3969,IPR032393,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.08,False
3970,IPR032394,0.9954607379893097,0.0229868374614462,13.0,1.0,0.12689421919155183,0.06,False
3971,IPR032394|IPR049452,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.27,False
3972,IPR032402,0.6454476892363556,1.0,3.0,1.0,1.0,0.77,False
3973,IPR032402|IPR003128,0.6454476892363556,1.0,3.0,1.0,1.0,0.69,False
3974,IPR032405,0.9998952032574583,0.0006291305448363771,20.0,1.0,0.014642871734998019,0.0,True
3975,IPR032405|IPR000253,0.9985981067552752,0.006816798633744846,18.0,1.0,0.08005090577399915,0.05,True
3976,IPR032405|IPR000253|IPR022140,0.9317927228836091,0.2163252537080196,12.0,1.0,0.46495601023341643,0.29,False
3977,IPR032412,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
3978,IPR032415,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.05,True
3979,IPR032422,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.01,True
3980,IPR032422|IPR002558,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.09,False
3981,IPR032425,0.9991166402643806,0.004711002093570403,17.0,1.0,0.057681866866062255,0.0,True
3982,IPR032425|IPR001452,0.9998405280225102,0.0012047643003140166,14.0,1.0,0.02357961037773683,0.0,True
3983,IPR032425|IPR001452|IPR001478,0.9798089903994711,0.1391824346229558,5.0,1.0,0.39276659732212593,0.0,True
3984,IPR032432,0.7468702812489645,1.0,2.0,1.0,1.0,0.54,False
3985,IPR032440,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.13,False
3986,IPR032443,0.9636627765531273,0.19060504021099728,6.0,1.0,0.46495601023341643,0.31,False
3987,IPR032444,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.96,False
3988,IPR032444|IPR039008,0.7468702812489645,1.0,2.0,1.0,1.0,1.0,False
3989,IPR032446,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
3990,IPR032448,0.9427284555676069,0.24393843852243893,7.0,1.0,0.46495601023341643,0.14,False
3991,IPR032448|IPR032451,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.32,False
3992,IPR032450,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.56,False
3993,IPR032450|IPR000953,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.52,False
3994,IPR032450|IPR000953|IPR007526,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.33,False
3995,IPR032451,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.37,False
3996,IPR032453,0.9984886650042677,0.020191009600528883,5.0,1.0,0.11396532663553348,0.02,True
3997,IPR032453|IPR001356,0.7468702812489645,1.0,2.0,1.0,1.0,0.97,False
3998,IPR032456,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.08,False
3999,IPR032460,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.07,False
4000,IPR032471,0.999954043487466,0.001511334995732321,5.0,1.0,0.026293157989726947,0.01,True
4001,IPR032471|IPR057244,0.999954043487466,0.001511334995732321,5.0,1.0,0.026293157989726947,0.0,True
4002,IPR032471|IPR057244|IPR017981,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.1,False
4003,IPR032472,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.41,False
4004,IPR032472|IPR032473,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.37,False
4005,IPR032472|IPR032473|IPR003165,0.7468702812489645,1.0,2.0,1.0,1.0,0.9,False
4006,IPR032473,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.39,False
4007,IPR032473|IPR003165,0.7468702812489645,1.0,2.0,1.0,1.0,0.94,False
4008,IPR032476,0.9999661049478039,0.00035660773589288596,12.0,1.0,0.009114256757986066,0.0,True
4009,IPR032476|IPR039551,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.12,False
4010,IPR032478,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.41,False
4011,IPR032486,0.9636627765531273,0.19060504021099728,6.0,1.0,0.46495601023341643,0.15,False
4012,IPR032486|IPR034744,0.9636627765531273,0.19060504021099728,6.0,1.0,0.46495601023341643,0.14,False
4013,IPR032498,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.15,False
4014,IPR032498|IPR000980,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.14,False
4015,IPR032501,0.7468702812489645,1.0,2.0,1.0,1.0,0.98,False
4016,IPR032503,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.07,False
4017,IPR032503|IPR006222,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.02,True
4018,IPR032503|IPR006222|IPR013977,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.01,True
4019,IPR032565,0.9984886650042677,0.020191009600528883,5.0,1.0,0.11396532663553348,0.01,True
4020,IPR032565|IPR014920,0.9984886650042677,0.020191009600528883,5.0,1.0,0.11396532663553348,0.01,True
4021,IPR032565|IPR014920|IPR010011,0.9910167951623491,0.09158586461398503,4.0,1.0,0.2843895207094114,0.01,True
4022,IPR032571,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.45,False
4023,IPR032571|IPR004087,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.18,False
4024,IPR032572,0.5577922071864692,1.0,4.0,1.0,1.0,0.43,False
4025,IPR032572|IPR007052,0.5577922071864692,1.0,4.0,1.0,1.0,0.35,False
4026,IPR032628,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.71,False
4027,IPR032628|IPR001054,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.58,False
4028,IPR032628|IPR001054|IPR009398,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.47,False
4029,IPR032629,0.9982009929498277,0.015050583882185735,8.0,1.0,0.11396532663553348,0.02,True
4030,IPR032629|IPR032691,0.9798089903994711,0.1391824346229558,5.0,1.0,0.39276659732212593,0.1,False
4031,IPR032629|IPR032691|IPR000904,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.17,False
4032,IPR032629|IPR032691|IPR015403,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.07,False
4033,IPR032630,0.9447945385276199,0.1625755481734754,16.0,1.0,0.44993457815337295,0.3,False
4034,IPR032631,0.9955244939024966,0.017259112851997334,21.0,1.0,0.11396532663553348,0.22,False
4035,IPR032631|IPR059000,0.9852358023739969,0.05520546147238013,16.0,1.0,0.2131888037576892,0.18,False
4036,IPR032631|IPR059000|IPR044492,0.8557570684683716,0.40248408548312975,10.0,1.0,0.6328774405633997,0.44,False
4037,IPR032632,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.14,False
4038,IPR032679,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
4039,IPR032691,0.9173958792374826,0.29771654444241274,8.0,1.0,0.5374917488238807,0.34,False
4040,IPR032691|IPR000904,0.8093949597890027,0.5834359507912101,6.0,1.0,0.8017589249303677,0.46,False
4041,IPR032691|IPR000904|IPR015403,0.6454476892363556,1.0,3.0,1.0,1.0,0.57,False
4042,IPR032691|IPR015403,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.07,False
4043,IPR032706,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.09,False
4044,IPR032706|IPR041692,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.09,False
4045,IPR032738,0.8882010414340457,0.35083585469282935,9.0,1.0,0.5610939631594948,0.28,False
4046,IPR032757,0.5577922071864692,1.0,4.0,1.0,1.0,0.95,False
4047,IPR032757|IPR006133,0.7468702812489645,1.0,2.0,1.0,1.0,0.43,False
4048,IPR032770,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.15,False
4049,IPR032778,0.8088692588219398,0.4119309771710547,17.0,1.0,0.6467479061205833,0.48,False
4050,IPR032778|IPR049328,0.8374244518265246,0.37296622964287907,16.0,1.0,0.5893322656161334,0.38,False
4051,IPR032778|IPR049328|IPR000719,0.8642669735017984,0.3335179768673659,15.0,1.0,0.5610939631594948,0.24,False
4052,IPR032803,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.13,False
4053,IPR032803|IPR001736,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.12,False
4054,IPR032815,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.06,False
4055,IPR032880,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.32,False
4056,IPR032880|IPR027815,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.15,False
4057,IPR032880|IPR027815|IPR003864,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.1,False
4058,IPR033121,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.29,False
4059,IPR033122,0.41656404920878987,1.0,6.0,1.0,1.0,0.64,False
4060,IPR033133,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.4,False
4061,IPR033248,0.8093949597890027,0.5834359507912101,6.0,1.0,0.8017589249303677,0.73,False
4062,IPR033388,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
4063,IPR033452,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
4064,IPR033453,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
4065,IPR033453|IPR033452,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
4066,IPR033461,0.908414135386015,0.4422077928135309,4.0,1.0,0.6539460977296835,0.63,False
4067,IPR033473,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.13,False
4068,IPR033742,0.908414135386015,0.4422077928135309,4.0,1.0,0.6539460977296835,0.26,False
4069,IPR033762,0.9996609677908262,0.00898320483765095,4.0,1.0,0.08692175916880611,0.03,True
4070,IPR033762|IPR001208,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.02,True
4071,IPR033762|IPR001208|IPR041562,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.04,True
4072,IPR033763,0.9798089903994711,0.1391824346229558,5.0,1.0,0.39276659732212593,0.12,False
4073,IPR033763|IPR021987,0.908414135386015,0.4422077928135309,4.0,1.0,0.6539460977296835,0.55,False
4074,IPR033763|IPR021987|IPR001660,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.28,False
4075,IPR033771,0.9999937731082603,0.00024460461650598016,6.0,1.0,0.0068688698559043445,0.0,True
4076,IPR033771|IPR041505,0.9999937731082603,0.00024460461650598016,6.0,1.0,0.0068688698559043445,0.0,True
4077,IPR033772,0.8882010414340457,0.35083585469282935,9.0,1.0,0.5610939631594948,0.54,False
4078,IPR033772|IPR000488,0.8882010414340457,0.35083585469282935,9.0,1.0,0.5610939631594948,0.49,False
4079,IPR034085,0.5479185087561999,0.799263331568494,11.0,1.0,1.0,1.0,False
4080,IPR034085|IPR034085,0.908414135386015,0.4422077928135309,4.0,1.0,0.6539460977296835,0.42,False
4081,IPR034085|IPR034085|IPR034085,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.03,True
4082,IPR034089,0.48203586763882567,1.0,5.0,1.0,1.0,0.58,False
4083,IPR034394,0.7468702812489645,1.0,2.0,1.0,1.0,0.4,False
4084,IPR034652,0.9798089903994711,0.1391824346229558,5.0,1.0,0.39276659732212593,0.01,True
4085,IPR034736,0.9996609677908262,0.00898320483765095,4.0,1.0,0.08692175916880611,0.01,True
4086,IPR034736|IPR034736,0.9996609677908262,0.00898320483765095,4.0,1.0,0.08692175916880611,0.01,True
4087,IPR034743,0.9984421752509672,0.010419710145874169,11.0,1.0,0.09718166484428127,0.05,True
4088,IPR034743|IPR032486,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.02,True
4089,IPR034743|IPR032486|IPR034744,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.01,True
4090,IPR034744,0.9636627765531273,0.19060504021099728,6.0,1.0,0.46495601023341643,0.15,False
4091,IPR034824,0.6454476892363556,1.0,3.0,1.0,1.0,0.78,False
4092,IPR034824|IPR001007,0.6454476892363556,1.0,3.0,1.0,1.0,0.73,False
4093,IPR034907,0.8093949597890027,0.5834359507912101,6.0,1.0,0.8017589249303677,0.71,False
4094,IPR034925,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
4095,IPR034934,0.999755395383494,0.004044795754185002,6.0,1.0,0.05096727829572154,0.0,True
4096,IPR034987,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.18,False
4097,IPR035170,0.7468702812489645,1.0,2.0,1.0,1.0,0.9,False
4098,IPR035175,0.908414135386015,0.4422077928135309,4.0,1.0,0.6539460977296835,0.23,False
4099,IPR035175|IPR014009,0.7468702812489645,1.0,2.0,1.0,1.0,0.24,False
4100,IPR035482,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.13,False
4101,IPR035504,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.21,False
4102,IPR035504|IPR048795,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.16,False
4103,IPR035547,0.9910167951623491,0.09158586461398503,4.0,1.0,0.2843895207094114,0.0,True
4104,IPR035547|IPR035547,0.9910167951623491,0.09158586461398503,4.0,1.0,0.2843895207094114,0.0,True
4105,IPR035547|IPR035547|IPR035547,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.16,False
4106,IPR035587,0.908414135386015,0.4422077928135309,4.0,1.0,0.6539460977296835,0.38,False
4107,IPR035617,0.5577922071864692,1.0,4.0,1.0,1.0,0.54,False
4108,IPR035617|IPR000467,0.5577922071864692,1.0,4.0,1.0,1.0,0.42,False
4109,IPR035699,0.5577922071864692,1.0,4.0,1.0,1.0,0.93,False
4110,IPR035699|IPR041466,0.5577922071864692,1.0,4.0,1.0,1.0,0.9,False
4111,IPR035699|IPR041466|IPR041589,0.5577922071864692,1.0,4.0,1.0,1.0,0.59,False
4112,IPR035706,0.6180204685011845,0.6216022258703882,23.0,1.0,0.8519413000191767,0.87,False
4113,IPR035706|IPR004273,0.6507571513625942,0.5903470918219217,22.0,1.0,0.8095338172621733,0.8,False
4114,IPR035706|IPR004273|IPR041658,0.6834691676004364,0.5574692404785785,21.0,1.0,0.7825165893922345,0.75,False
4115,IPR037438,0.6454476892363556,1.0,3.0,1.0,1.0,0.75,False
4116,IPR037438|IPR015009,0.6454476892363556,1.0,3.0,1.0,1.0,0.73,False
4117,IPR037438|IPR015009|IPR054060,0.6454476892363556,1.0,3.0,1.0,1.0,0.73,False
4118,IPR037523,0.9910167951623491,0.09158586461398503,4.0,1.0,0.2843895207094114,0.06,False
4119,IPR037523|IPR037523,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
4120,IPR037719,0.6454476892363556,1.0,3.0,1.0,1.0,0.45,False
4121,IPR037822,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.07,False
4122,IPR037827,0.5577922071864692,1.0,4.0,1.0,1.0,0.44,False
4123,IPR037862,0.9798089903994711,0.1391824346229558,5.0,1.0,0.39276659732212593,0.18,False
4124,IPR037862|IPR028400,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
4125,IPR037862|IPR028400|IPR000909,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
4126,IPR037970,0.7468702812489645,1.0,2.0,1.0,1.0,0.63,False
4127,IPR037970|IPR000719,0.7468702812489645,1.0,2.0,1.0,1.0,0.27,False
4128,IPR039006,0.5577922071864692,1.0,4.0,1.0,1.0,0.85,False
4129,IPR039007,0.5577922071864692,1.0,4.0,1.0,1.0,0.85,False
4130,IPR039007|IPR039006,0.5577922071864692,1.0,4.0,1.0,1.0,0.85,False
4131,IPR039008,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.99,False
4132,IPR039187,0.9757855548443563,0.11179895856595432,9.0,1.0,0.33840961857661744,0.04,True
4133,IPR039187|IPR026937,0.9173958792374826,0.29771654444241274,8.0,1.0,0.5374917488238807,0.11,False
4134,IPR039187|IPR026937|IPR057332,0.9427284555676069,0.24393843852243893,7.0,1.0,0.46495601023341643,0.05,True
4135,IPR039396,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.57,False
4136,IPR039429,0.6454476892363556,1.0,3.0,1.0,1.0,0.41,False
4137,IPR039462,0.9910167951623491,0.09158586461398503,4.0,1.0,0.2843895207094114,0.01,True
4138,IPR039473,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.01,True
4139,IPR039473|IPR025155,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.04,True
4140,IPR039473|IPR025155|IPR025155,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.03,True
4141,IPR039482,0.6454476892363556,1.0,3.0,1.0,1.0,0.85,False
4142,IPR039482|IPR029353,0.6454476892363556,1.0,3.0,1.0,1.0,0.72,False
4143,IPR039517,0.7468702812489645,1.0,2.0,1.0,1.0,0.53,False
4144,IPR039542,0.8093949597890027,0.5834359507912101,6.0,1.0,0.8017589249303677,0.54,False
4145,IPR039542|IPR012936,0.6454476892363556,1.0,3.0,1.0,1.0,0.44,False
4146,IPR039551,0.908414135386015,0.4422077928135309,4.0,1.0,0.6539460977296835,0.37,False
4147,IPR039587,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.01,True
4148,IPR040445,0.9994694294000008,0.0031349140638258447,16.0,1.0,0.04420460991062435,0.17,False
4149,IPR040445|IPR041647,0.9980044862015983,0.010403216290186638,15.0,1.0,0.09718166484428127,0.24,False
4150,IPR040455,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.18,False
4151,IPR040457,0.908414135386015,0.4422077928135309,4.0,1.0,0.6539460977296835,0.48,False
4152,IPR040460,0.6454476892363556,1.0,3.0,1.0,1.0,0.96,False
4153,IPR040460|IPR041263,0.6454476892363556,1.0,3.0,1.0,1.0,0.64,False
4154,IPR040472,0.9996609677908262,0.00898320483765095,4.0,1.0,0.08692175916880611,0.01,True
4155,IPR040472|IPR004087,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.05,True
4156,IPR040472|IPR004087|IPR004087,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.16,False
4157,IPR040504,1.0,0.002500075366293014,3.0,1.0,0.036803103753948734,0.0,True
4158,IPR040510,0.48203586763882567,1.0,5.0,1.0,1.0,0.51,False
4159,IPR040514,0.7468702812489645,1.0,2.0,1.0,1.0,0.59,False
4160,IPR040524,0.48203586763882567,1.0,5.0,1.0,1.0,0.85,False
4161,IPR040524|IPR001202,0.48203586763882567,1.0,5.0,1.0,1.0,0.82,False
4162,IPR040524|IPR001202|IPR000569,0.48203586763882567,1.0,5.0,1.0,1.0,0.57,False
4163,IPR040546,0.7468702812489645,1.0,2.0,1.0,1.0,0.98,False
4164,IPR040557,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.17,False
4165,IPR040560,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.02,True
4166,IPR040622,0.9936084195799628,0.03609635497938146,10.0,1.0,0.1777977590435526,0.11,False
4167,IPR040622|IPR000742,0.7468702812489645,1.0,2.0,1.0,1.0,0.64,False
4168,IPR040622|IPR000742|IPR012896,0.7468702812489645,1.0,2.0,1.0,1.0,0.63,False
4169,IPR040622|IPR057073,0.9992402040298105,0.008424795466179025,7.0,1.0,0.08692175916880611,0.01,True
4170,IPR040622|IPR057073|IPR013111,0.9984886650042677,0.020191009600528883,5.0,1.0,0.11396532663553348,0.01,True
4171,IPR040623,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.22,False
4172,IPR040626,0.41656404920878987,1.0,6.0,1.0,1.0,0.99,False
4173,IPR040626|IPR000834,0.48203586763882567,1.0,5.0,1.0,1.0,0.95,False
4174,IPR040640,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.17,False
4175,IPR040647,0.9910167951623491,0.09158586461398503,4.0,1.0,0.2843895207094114,0.04,True
4176,IPR040655,0.5577922071864692,1.0,4.0,1.0,1.0,0.78,False
4177,IPR040655|IPR003116,0.6454476892363556,1.0,3.0,1.0,1.0,0.71,False
4178,IPR040655|IPR003116|IPR001478,0.6454476892363556,1.0,3.0,1.0,1.0,0.66,False
4179,IPR040665,0.9996433922641071,0.0027590417621726113,12.0,1.0,0.03993268567267754,0.0,True
4180,IPR040665|IPR000719,0.9998316413295969,0.0015578247490327488,11.0,1.0,0.0269206704958268,0.0,True
4181,IPR040667,0.7468702812489645,1.0,2.0,1.0,1.0,0.56,False
4182,IPR040667|IPR041317,0.7468702812489645,1.0,2.0,1.0,1.0,0.56,False
4183,IPR040667|IPR041317|IPR055162,0.7468702812489645,1.0,2.0,1.0,1.0,0.49,False
4184,IPR040685,0.8093949597890027,0.5834359507912101,6.0,1.0,0.8017589249303677,0.34,False
4185,IPR040685|IPR040510,0.48203586763882567,1.0,5.0,1.0,1.0,0.48,False
4186,IPR040700,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.1,False
4187,IPR040745,0.9841083838657676,0.06820727711639081,12.0,1.0,0.25191351026475434,0.05,True
4188,IPR040745|IPR000488,0.9841083838657676,0.06820727711639081,12.0,1.0,0.25191351026475434,0.04,True
4189,IPR040759,0.5577922071864692,1.0,4.0,1.0,1.0,0.92,False
4190,IPR040759|IPR015898,0.5577922071864692,1.0,4.0,1.0,1.0,0.87,False
4191,IPR040759|IPR015898|IPR016137,0.5577922071864692,1.0,4.0,1.0,1.0,0.81,False
4192,IPR040780,0.6454476892363556,1.0,3.0,1.0,1.0,0.52,False
4193,IPR040793,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.14,False
4194,IPR040793|IPR056302,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.13,False
4195,IPR040839,0.9757855548443563,0.11179895856595432,9.0,1.0,0.33840961857661744,0.4,False
4196,IPR040839|IPR011625,0.9849494161178143,0.08260412076251746,8.0,1.0,0.2843895207094114,0.16,False
4197,IPR040839|IPR011625|IPR000020,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.28,False
4198,IPR040839|IPR011625|IPR001599,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.57,False
4199,IPR040842,0.7468702812489645,1.0,2.0,1.0,1.0,0.49,False
4200,IPR040843,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.4,False
4201,IPR040844,0.995955204245815,0.03633722344687276,6.0,1.0,0.1777977590435526,0.05,True
4202,IPR040844|IPR002073,0.995955204245815,0.03633722344687276,6.0,1.0,0.1777977590435526,0.01,True
4203,IPR040847,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.01,True
4204,IPR040847|IPR001841,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
4205,IPR040847|IPR001841|IPR001841,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
4206,IPR040847|IPR040847,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.01,True
4207,IPR040847|IPR040847|IPR001841,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
4208,IPR040849,0.9910167951623491,0.09158586461398503,4.0,1.0,0.2843895207094114,0.05,True
4209,IPR040849|IPR003599,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.37,False
4210,IPR040849|IPR003599|IPR003599,0.7468702812489645,1.0,2.0,1.0,1.0,0.52,False
4211,IPR040909,0.7468702812489645,1.0,2.0,1.0,1.0,0.45,False
4212,IPR040911,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.06,False
4213,IPR040926,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.0,True
4214,IPR040926|IPR011615,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.0,True
4215,IPR040926|IPR011615|IPR010991,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.04,True
